IMDb_ID,Title,Award,Oscar_Year,Character,Gender,Words,N_Chunks,Emotion_Dominant,Emotion_Anger,Emotion_Disgust,Emotion_Fear,Emotion_Joy,Emotion_Neutral,Emotion_Sadness,Emotion_Surprise
tt4034228,Manchester by the Sea,Original Screenplay,2017,HOUSE DAD,male,12,1,anger,0.4846,0.2741,0.0117,0.0099,0.0491,0.0471,0.1235
tt4034228,Manchester by the Sea,Original Screenplay,2017,HOUSE KIDS,unknown,4,1,joy,0.0185,0.0032,0.0013,0.847,0.0495,0.0093,0.0712
tt4034228,Manchester by the Sea,Original Screenplay,2017,HOUSE MOM,female,12,1,joy,0.0245,0.006,0.0036,0.473,0.4123,0.0198,0.0608
tt4034228,Manchester by the Sea,Original Screenplay,2017,JANINE,female,43,1,surprise,0.2651,0.0964,0.0244,0.0062,0.0294,0.0576,0.5208
tt4034228,Manchester by the Sea,Original Screenplay,2017,JEFFREY,male,160,1,joy,0.0117,0.006,0.0014,0.8249,0.098,0.0195,0.0385
tt4034228,Manchester by the Sea,Original Screenplay,2017,JERRY,male,82,1,sadness,0.0492,0.0281,0.0169,0.2311,0.2065,0.3169,0.1512
tt4034228,Manchester by the Sea,Original Screenplay,2017,JILL,female,259,1,surprise,0.0807,0.0888,0.0317,0.0849,0.1999,0.2007,0.3134
tt4034228,Manchester by the Sea,Original Screenplay,2017,JOE,male,365,2,anger,0.3278,0.2659,0.0636,0.012,0.0357,0.0347,0.2603
tt4034228,Manchester by the Sea,Original Screenplay,2017,JOEL,male,85,1,disgust,0.1146,0.7925,0.0092,0.0036,0.0354,0.0344,0.0103
tt4034228,Manchester by the Sea,Original Screenplay,2017,KAREN,female,16,1,sadness,0.0666,0.1658,0.0411,0.0132,0.1231,0.5206,0.0696
tt4034228,Manchester by the Sea,Original Screenplay,2017,KID’S VOICE,unknown,9,1,sadness,0.0024,0.0075,0.0025,0.0043,0.0241,0.9448,0.0144
tt4034228,Manchester by the Sea,Original Screenplay,2017,LEE,male,4195,13,anger,0.2968,0.1566,0.0858,0.0633,0.2163,0.0727,0.1085
tt4034228,Manchester by the Sea,Original Screenplay,2017,MANCHESTER BUSINESSMAN,male,20,1,anger,0.635,0.0756,0.013,0.0287,0.2379,0.0057,0.0042
tt4034228,Manchester by the Sea,Original Screenplay,2017,MARIANNE,female,150,1,disgust,0.0111,0.932,0.0165,0.0026,0.0149,0.017,0.0058
tt4034228,Manchester by the Sea,Original Screenplay,2017,MR MARTINEZ,male,56,1,anger,0.4006,0.2633,0.0322,0.0039,0.0601,0.0362,0.2037
tt4034228,Manchester by the Sea,Original Screenplay,2017,MRS GROOM,female,48,1,disgust,0.0626,0.4663,0.0249,0.1106,0.2002,0.1219,0.0135
tt4034228,Manchester by the Sea,Original Screenplay,2017,MRS OLSEN,female,119,1,anger,0.8434,0.0939,0.0174,0.0021,0.0114,0.0071,0.0247
tt4034228,Manchester by the Sea,Original Screenplay,2017,NURSE IRENE,female,44,1,sadness,0.0029,0.0154,0.0163,0.0044,0.0786,0.8334,0.0492
tt4034228,Manchester by the Sea,Original Screenplay,2017,OTTO,male,23,1,anger,0.2578,0.1542,0.1431,0.0079,0.083,0.1068,0.2472
tt4034228,Manchester by the Sea,Original Screenplay,2017,PATRICK,male,2397,8,anger,0.4465,0.1762,0.0621,0.0445,0.0852,0.0479,0.1375
tt4034228,Manchester by the Sea,Original Screenplay,2017,PAUL,male,84,1,neutral,0.0096,0.0164,0.0297,0.0516,0.6741,0.1554,0.0634
tt4034228,Manchester by the Sea,Original Screenplay,2017,RACHEL,female,30,1,neutral,0.0102,0.0078,0.0038,0.458,0.4745,0.0136,0.0321
tt4034228,Manchester by the Sea,Original Screenplay,2017,RANDI,female,656,3,anger,0.268,0.1249,0.137,0.0565,0.124,0.2075,0.0822
tt4034228,Manchester by the Sea,Original Screenplay,2017,SANDY,female,277,1,anger,0.5662,0.1174,0.0989,0.0197,0.0327,0.0533,0.1119
tt4034228,Manchester by the Sea,Original Screenplay,2017,SILVIE,female,69,1,disgust,0.0402,0.8677,0.0083,0.0066,0.0501,0.0172,0.0099
tt4034228,Manchester by the Sea,Original Screenplay,2017,STAN,male,87,1,neutral,0.318,0.0591,0.0619,0.0295,0.3769,0.115,0.0398
tt4034228,Manchester by the Sea,Original Screenplay,2017,SUE,female,8,1,sadness,0.0039,0.014,0.0057,0.0041,0.0206,0.9469,0.0048
tt4034228,Manchester by the Sea,Original Screenplay,2017,SUZY,female,9,1,surprise,0.2824,0.2156,0.026,0.0161,0.0606,0.1142,0.2853
tt4034228,Manchester by the Sea,Original Screenplay,2017,THE GUYS,male,24,1,sadness,0.0066,0.0055,0.0038,0.0761,0.0722,0.7014,0.1345
tt4034228,Manchester by the Sea,Original Screenplay,2017,THE WHOLE BAND,female,10,1,fear,0.1213,0.0979,0.4797,0.0182,0.1263,0.1436,0.013
tt4034228,Manchester by the Sea,Original Screenplay,2017,TOM,male,19,1,surprise,0.1013,0.0639,0.0055,0.0164,0.193,0.0148,0.6052
tt4034228,Manchester by the Sea,Original Screenplay,2017,VARIOUS VOICES,unknown,6,1,anger,0.9225,0.0163,0.02,0.0053,0.0148,0.0075,0.0135
tt4034228,Manchester by the Sea,Original Screenplay,2017,WES,male,298,1,surprise,0.0161,0.0128,0.0128,0.0019,0.0787,0.0034,0.8744
tt4034228,Manchester by the Sea,Original Screenplay,2017,WES’S ASSISTANT,male,9,1,neutral,0.0419,0.0284,0.0258,0.0067,0.6346,0.0139,0.2487
tt5052448,Get Out,Original Screenplay,2018,911 OPERATOR,unknown,11,1,fear,0.017,0.0079,0.5518,0.0065,0.2506,0.1,0.0663
tt5052448,Get Out,Original Screenplay,2018,ANDRE,male,279,1,anger,0.6649,0.1717,0.0927,0.0054,0.0209,0.0193,0.0251
tt5052448,Get Out,Original Screenplay,2018,APRIL,female,8,1,surprise,0.0372,0.0912,0.0027,0.0037,0.0219,0.0081,0.8351
tt5052448,Get Out,Original Screenplay,2018,CHRIS,male,1935,7,disgust,0.1845,0.3865,0.0736,0.0187,0.0623,0.0384,0.236
tt5052448,Get Out,Original Screenplay,2018,COPS,male,21,1,anger,0.4166,0.1105,0.0603,0.1686,0.0784,0.0598,0.1057
tt5052448,Get Out,Original Screenplay,2018,DEAN,male,940,3,surprise,0.1242,0.2005,0.1472,0.0187,0.1629,0.0239,0.3225
tt5052448,Get Out,Original Screenplay,2018,DETECTIVE LATOYA,female,149,1,anger,0.2854,0.1449,0.1697,0.0062,0.2442,0.0941,0.0555
tt5052448,Get Out,Original Screenplay,2018,EMILY,female,10,1,joy,0.0039,0.0028,0.0005,0.8612,0.0808,0.0306,0.0201
tt5052448,Get Out,Original Screenplay,2018,GARY,male,9,1,anger,0.6175,0.0953,0.0133,0.0518,0.1699,0.0357,0.0167
tt5052448,Get Out,Original Screenplay,2018,GEORGINA,female,74,1,disgust,0.0967,0.3535,0.0184,0.1194,0.2164,0.059,0.1366
tt5052448,Get Out,Original Screenplay,2018,GORDON,male,58,1,joy,0.002,0.002,0.0011,0.9041,0.0392,0.0062,0.0454
tt5052448,Get Out,Original Screenplay,2018,GRANDPA,male,10,1,anger,0.7415,0.2071,0.0046,0.0026,0.0124,0.0196,0.0123
tt5052448,Get Out,Original Screenplay,2018,HIROKI,male,21,1,neutral,0.0135,0.0465,0.0052,0.0019,0.7766,0.0054,0.151
tt5052448,Get Out,Original Screenplay,2018,JEREMY,male,310,2,disgust,0.3248,0.3797,0.0565,0.0138,0.0385,0.0214,0.1654
tt5052448,Get Out,Original Screenplay,2018,JIM,male,790,3,neutral,0.045,0.169,0.019,0.013,0.5721,0.1592,0.0228
tt5052448,Get Out,Original Screenplay,2018,JOSHUA,male,38,1,surprise,0.019,0.0266,0.0056,0.0023,0.1962,0.0052,0.745
tt5052448,Get Out,Original Screenplay,2018,LATOYA,female,20,1,anger,0.6655,0.0564,0.1,0.0522,0.0831,0.0274,0.0154
tt5052448,Get Out,Original Screenplay,2018,LISA,female,33,1,joy,0.0084,0.027,0.0019,0.755,0.1514,0.0112,0.0451
tt5052448,Get Out,Original Screenplay,2018,MISSY,female,589,2,neutral,0.0244,0.0785,0.3319,0.0214,0.4404,0.0732,0.0304
tt5052448,Get Out,Original Screenplay,2018,MISSY DEAN,female,11,1,disgust,0.0091,0.8336,0.0785,0.0012,0.0122,0.0568,0.0086
tt5052448,Get Out,Original Screenplay,2018,MISSY ROSE,female,4,1,disgust,0.0126,0.9298,0.0357,0.0006,0.0051,0.0129,0.0033
tt5052448,Get Out,Original Screenplay,2018,NANCY,female,10,1,neutral,0.0133,0.0511,0.0062,0.005,0.6323,0.0532,0.2387
tt5052448,Get Out,Original Screenplay,2018,NELSON,male,9,1,anger,0.5914,0.1922,0.1054,0.0048,0.0512,0.0425,0.0124
tt5052448,Get Out,Original Screenplay,2018,OFFICER CROWE,male,56,1,neutral,0.025,0.0195,0.0895,0.007,0.8078,0.0231,0.028
tt5052448,Get Out,Original Screenplay,2018,OFFICER FROST,male,5,1,neutral,0.0483,0.0429,0.0157,0.0234,0.7157,0.0296,0.1244
tt5052448,Get Out,Original Screenplay,2018,PARKER,male,51,1,anger,0.3688,0.3199,0.0075,0.0024,0.2585,0.0263,0.0165
tt5052448,Get Out,Original Screenplay,2018,PHIL,male,49,1,neutral,0.1108,0.2269,0.0099,0.092,0.3099,0.0309,0.2195
tt5052448,Get Out,Original Screenplay,2018,RICHARD,male,18,1,joy,0.0047,0.0027,0.0008,0.7553,0.1326,0.0425,0.0614
tt5052448,Get Out,Original Screenplay,2018,ROD,male,828,3,disgust,0.2938,0.4325,0.0392,0.0089,0.079,0.0444,0.1022
tt5052448,Get Out,Original Screenplay,2018,ROSE,female,940,3,disgust,0.1886,0.5205,0.0588,0.0098,0.0907,0.0401,0.0915
tt5052448,Get Out,Original Screenplay,2018,TUTORIAL,unknown,113,1,neutral,0.0657,0.0248,0.125,0.0049,0.3762,0.2687,0.1347
tt5052448,Get Out,Original Screenplay,2018,WALTER,male,49,1,surprise,0.0969,0.1368,0.1795,0.0195,0.0622,0.1823,0.3229
tt6710474,Everything Everywhere All at Once,Original Screenplay,2023,ALPHA JUMPER,female,59,1,anger,0.9141,0.04,0.0207,0.0008,0.0125,0.0092,0.0026
tt6710474,Everything Everywhere All at Once,Original Screenplay,2023,BECKY,female,87,1,disgust,0.0947,0.3869,0.0277,0.0147,0.0515,0.0859,0.3386
tt6710474,Everything Everywhere All at Once,Original Screenplay,2023,CHAD,male,33,1,anger,0.5301,0.1717,0.0778,0.0037,0.058,0.101,0.0578
tt6710474,Everything Everywhere All at Once,Original Screenplay,2023,DEBBIE THE DOG MOM,female,28,1,surprise,0.0738,0.0107,0.0293,0.1032,0.2018,0.1291,0.4521
tt6710474,Everything Everywhere All at Once,Original Screenplay,2023,DEIRDRE,female,742,3,anger,0.3476,0.1447,0.1071,0.015,0.0997,0.1171,0.1689
tt6710474,Everything Everywhere All at Once,Original Screenplay,2023,DISTRICT MANAGER,male,10,1,sadness,0.0456,0.0997,0.0197,0.0447,0.3306,0.3765,0.0831
tt6710474,Everything Everywhere All at Once,Original Screenplay,2023,DOCTOR,male,5,1,sadness,0.0067,0.0449,0.0221,0.0037,0.0726,0.8042,0.0458
tt6710474,Everything Everywhere All at Once,Original Screenplay,2023,EVELYN,female,2761,8,anger,0.3843,0.1594,0.0736,0.0107,0.0578,0.0677,0.2465
tt6710474,Everything Everywhere All at Once,Original Screenplay,2023,FOLLOWERS,unknown,3,1,joy,0.1648,0.0429,0.0012,0.6392,0.1074,0.015,0.0294
tt6710474,Everything Everywhere All at Once,Original Screenplay,2023,GONG GONG,male,386,2,anger,0.6695,0.1052,0.0903,0.0041,0.0446,0.0342,0.0521
tt6710474,Everything Everywhere All at Once,Original Screenplay,2023,GUARD,male,35,1,fear,0.3433,0.0735,0.3693,0.0075,0.1593,0.0439,0.0032
tt6710474,Everything Everywhere All at Once,Original Screenplay,2023,HUMAN BABY PERSON BOY,male,17,1,surprise,0.0524,0.0165,0.0108,0.0374,0.1978,0.0157,0.6695
tt6710474,Everything Everywhere All at Once,Original Screenplay,2023,JOBU,female,1180,4,neutral,0.2627,0.2115,0.0592,0.0316,0.2833,0.0524,0.0992
tt6710474,Everything Everywhere All at Once,Original Screenplay,2023,JOY,female,487,2,disgust,0.152,0.404,0.0371,0.0078,0.0508,0.0616,0.2867
tt6710474,Everything Everywhere All at Once,Original Screenplay,2023,KUNG FU MASTER,female,50,1,neutral,0.026,0.0425,0.0121,0.0041,0.8021,0.0235,0.0897
tt6710474,Everything Everywhere All at Once,Original Screenplay,2023,MANAGER,male,18,1,anger,0.5022,0.2035,0.0158,0.0085,0.0483,0.0293,0.1924
