IMDb_ID,Title,Award,Character,Gender,Words,N_Sentences,Nsubj_I,Object_MeUs,N_FirstPerson_Mentions,Agency_Index,Reliable
tt1024648,Argo,Best Picture,MENDEZ,male,1366,215,33,11,44,0.75,True
tt1024648,Argo,Best Picture,NEWSCASTER,male,32,2,0,0,0,,False
tt1024648,Argo,Best Picture,NICHOLLS,male,154,20,2,0,2,1.0,False
tt1024648,Argo,Best Picture,O’DONNELL,male,906,129,9,3,12,0.75,True
tt1024648,Argo,Best Picture,P.A.,male,16,7,1,0,1,1.0,False
tt1024648,Argo,Best Picture,PAT TAYLOR,male,38,5,0,0,0,,False
tt1024648,Argo,Best Picture,PENDER,male,268,40,4,1,5,0.8,True
tt1024648,Argo,Best Picture,PRESIDENT CARTER,male,29,3,0,0,0,,False
tt1024648,Argo,Best Picture,PRINCESS ALEPPA,female,42,7,0,0,0,,False
tt1024648,Argo,Best Picture,PRODUCER,male,17,4,1,0,1,1.0,False
tt1024648,Argo,Best Picture,PUBLICIST,male,44,6,0,0,0,,False
tt1024648,Argo,Best Picture,REPORTER,male,21,5,0,0,0,,False
tt1024648,Argo,Best Picture,REZA,male,57,6,0,0,0,,False
tt1024648,Argo,Best Picture,SADEQ GHOTBZADEH,male,20,1,0,0,0,,False
tt1024648,Argo,Best Picture,SAHAR,female,35,9,1,0,1,1.0,False
tt1024648,Argo,Best Picture,SIEGEL,male,692,84,24,8,32,0.75,True
tt1024648,Argo,Best Picture,SOSA,male,25,5,1,0,1,1.0,False
tt1024648,Argo,Best Picture,STROUP,male,33,4,3,0,3,1.0,False
tt1024648,Argo,Best Picture,TAYLOR,male,198,31,2,0,2,1.0,False
tt1024648,Argo,Best Picture,TED KOPPEL,male,20,3,0,0,0,,False
tt1024648,Argo,Best Picture,TEHRAN MARY,female,59,5,0,0,0,,False
tt1024648,Argo,Best Picture,TITTERTON,male,46,7,0,0,0,,False
tt1024648,Argo,Best Picture,TURNER,male,53,6,0,1,1,0.0,False
tt1024648,Argo,Best Picture,WALTER CRONKITE,male,19,1,0,0,0,,False
tt1504320,The King's Speech,Best Picture,ANTONY,male,30,10,0,1,1,0.0,False
tt1504320,The King's Speech,Best Picture,BALDWIN,male,239,21,6,0,6,1.0,True
tt1504320,The King's Speech,Best Picture,BBC NEWS READER,male,189,10,0,1,1,0.0,False
tt1504320,The King's Speech,Best Picture,BERTIE,female,2808,388,139,25,164,0.8476,True
tt1504320,The King's Speech,Best Picture,CHAMBERLAIN,male,94,5,2,1,3,0.6667,False
tt1504320,The King's Speech,Best Picture,COSMO LANG,male,293,29,16,1,17,0.9412,True
tt1504320,The King's Speech,Best Picture,DAVID,male,477,62,28,5,33,0.8485,True
tt1504320,The King's Speech,Best Picture,DIRECTOR,male,57,9,3,0,3,1.0,False
tt1504320,The King's Speech,Best Picture,ELIZABETH,female,702,117,26,7,33,0.7879,True
tt1504320,The King's Speech,Best Picture,EQUERRY,male,17,2,2,0,2,1.0,False
tt1504320,The King's Speech,Best Picture,HARDINGE,male,59,8,1,0,1,1.0,False
tt1504320,The King's Speech,Best Picture,KING GEORGE V,male,403,45,10,4,14,0.7143,True
tt1504320,The King's Speech,Best Picture,LAURIE,female,28,5,1,0,1,1.0,False
tt1504320,The King's Speech,Best Picture,LILIBET,female,45,8,0,0,0,,False
tt1504320,The King's Speech,Best Picture,LIONEL,male,2493,390,87,22,109,0.7982,True
tt1504320,The King's Speech,Best Picture,LORD WIGRAM,male,60,5,0,0,0,,False
tt1504320,The King's Speech,Best Picture,MARGARET ROSE,female,28,6,0,0,0,,False
tt1504320,The King's Speech,Best Picture,MYRTLE,female,121,28,2,1,3,0.6667,False
tt1504320,The King's Speech,Best Picture,PATHE NEWSREEL ANNOUNCER,male,29,3,0,0,0,,False
tt1504320,The King's Speech,Best Picture,QUEEN MARY,female,39,5,0,0,0,,False
tt1504320,The King's Speech,Best Picture,SIR BLANDINE-BENTHAM,male,109,17,1,0,1,1.0,False
tt1504320,The King's Speech,Best Picture,VALENTINE,female,37,8,2,1,3,0.6667,False
tt1504320,The King's Speech,Best Picture,WILLY,male,32,6,0,0,0,,False
tt1504320,The King's Speech,Best Picture,WINSTON CHURCHILL,male,217,32,5,0,5,1.0,True
tt1504320,The King's Speech,Best Picture,WOOD,male,28,9,0,0,0,,False
tt1895587,Spotlight,Best Picture,ALBANO,male,90,9,1,1,2,0.5,False
tt1895587,Spotlight,Best Picture,BARBARA,female,24,6,0,0,0,,False
tt1895587,Spotlight,Best Picture,BEN,male,856,160,15,4,19,0.7895,True
tt1895587,Spotlight,Best Picture,BISHOP,male,50,4,3,0,3,1.0,False
tt1895587,Spotlight,Best Picture,CANELLOS,male,63,9,2,0,2,1.0,False
tt1895587,Spotlight,Best Picture,CARDINAL LAW,male,185,22,6,2,8,0.75,True
tt1895587,Spotlight,Best Picture,CLERK O’BRIAN,male,37,10,1,0,1,1.0,False
tt1895587,Spotlight,Best Picture,COP,male,19,3,1,0,1,1.0,False
tt1895587,Spotlight,Best Picture,DUSSOURD,female,25,4,0,0,0,,False
tt1895587,Spotlight,Best Picture,EILEEN,female,26,5,0,1,1,0.0,False
tt1895587,Spotlight,Best Picture,ERIC MACLEISH,male,367,49,16,4,20,0.8,True
tt1895587,Spotlight,Best Picture,FATHER PAQUIN,male,55,12,7,1,8,0.875,True
tt1895587,Spotlight,Best Picture,GARABEDIAN,male,792,134,49,10,59,0.8305,True
tt1895587,Spotlight,Best Picture,GILMAN,male,75,16,2,1,3,0.6667,False
tt1895587,Spotlight,Best Picture,HANSI,male,20,5,0,0,0,,False
tt1895587,Spotlight,Best Picture,HERALD REPORTER,male,25,4,0,0,0,,False
tt1895587,Spotlight,Best Picture,JACK DUNN,male,92,10,4,0,4,1.0,False
tt1895587,Spotlight,Best Picture,JANE PAQUIN,female,37,5,3,0,3,1.0,False
tt1895587,Spotlight,Best Picture,JIM,male,308,50,14,2,16,0.875,True
tt1895587,Spotlight,Best Picture,JOE CROWLEY,male,460,68,24,7,31,0.7742,True
tt1895587,Spotlight,Best Picture,JUDGE SWEENEY,male,42,10,0,1,1,0.0,False
tt1895587,Spotlight,Best Picture,JUDGE VOLTERRA,male,27,4,0,1,1,0.0,False
tt1895587,Spotlight,Best Picture,KEVIN,male,67,9,6,0,6,1.0,True
tt1895587,Spotlight,Best Picture,KURKJIAN,male,69,15,3,0,3,1.0,False
tt1895587,Spotlight,Best Picture,LINDA,female,18,3,1,0,1,1.0,False
tt1895587,Spotlight,Best Picture,LISA TUITE,female,35,6,0,0,0,,False
tt1895587,Spotlight,Best Picture,MACLEISH,male,32,2,4,0,4,1.0,False
tt1895587,Spotlight,Best Picture,MARTY,male,879,113,30,6,36,0.8333,True
tt1895587,Spotlight,Best Picture,MATT,male,666,119,21,6,27,0.7778,True
tt1895587,Spotlight,Best Picture,MIDDLE-AGED-MAN,male,29,4,0,1,1,0.0,False
tt1895587,Spotlight,Best Picture,MIKE,male,2155,372,87,10,97,0.8969,True
tt1895587,Spotlight,Best Picture,NANA,female,33,5,0,1,1,0.0,False
tt1895587,Spotlight,Best Picture,OLDER COP,male,65,12,1,0,1,1.0,False
tt1895587,Spotlight,Best Picture,PATRICK MCSORLEY,male,217,30,14,3,17,0.8235,True
tt1895587,Spotlight,Best Picture,PETER CONLEY,male,275,36,11,2,13,0.8462,True
tt1895587,Spotlight,Best Picture,PRESIDENT KAMEZA,male,30,4,2,0,2,1.0,False
tt1895587,Spotlight,Best Picture,PRIEST,male,51,8,4,0,4,1.0,False
tt1895587,Spotlight,Best Picture,ROBBY,male,2071,367,59,11,70,0.8429,True
tt1895587,Spotlight,Best Picture,SACHA,female,1181,189,45,7,52,0.8654,True
tt1895587,Spotlight,Best Picture,SACHA’S GRANDMOTHER,female,16,2,1,0,1,1.0,False
tt1895587,Spotlight,Best Picture,SAVIANO,male,547,61,14,3,17,0.8235,True
tt1895587,Spotlight,Best Picture,SIPE,male,337,41,10,1,11,0.9091,True
tt1895587,Spotlight,Best Picture,WILSON D. ROGERS JR.,male,30,3,0,0,0,,False
tt1895587,Spotlight,Best Picture,YOUNG COP,male,21,5,0,0,0,,False
tt2024544,12 Years a Slave,Best Picture,ANNE,female,68,16,3,3,6,0.5,True
tt2024544,12 Years a Slave,Best Picture,ARMSBY,male,407,51,18,1,19,0.9474,True
tt2024544,12 Years a Slave,Best Picture,BASS,male,562,68,24,7,31,0.7742,True
tt2024544,12 Years a Slave,Best Picture,BOB,male,44,6,1,1,2,0.5,False
tt2024544,12 Years a Slave,Best Picture,BROWN,male,482,50,9,4,13,0.6923,True
tt2024544,12 Years a Slave,Best Picture,BURCH,male,90,20,1,0,1,1.0,False
tt2024544,12 Years a Slave,Best Picture,CAPTAIN,male,24,5,3,0,3,1.0,False
tt2024544,12 Years a Slave,Best Picture,CELESTE,female,455,56,13,6,19,0.6842,True
tt2024544,12 Years a Slave,Best Picture,CHAPIN,male,211,28,5,0,5,1.0,True
tt2024544,12 Years a Slave,Best Picture,CLEMENS,male,194,22,5,2,7,0.7143,True
tt2024544,12 Years a Slave,Best Picture,EDWARD,male,16,6,0,0,0,,False
tt2024544,12 Years a Slave,Best Picture,ELIZA,female,438,55,17,13,30,0.5667,True
tt2024544,12 Years a Slave,Best Picture,EMILY,female,29,7,4,0,4,1.0,False
tt2024544,12 Years a Slave,Best Picture,EPPS,male,1359,238,48,18,66,0.7273,True
tt2024544,12 Years a Slave,Best Picture,FORD,male,782,74,18,3,21,0.8571,True
tt2024544,12 Years a Slave,Best Picture,FREEMAN,male,282,61,3,0,3,1.0,False
tt2024544,12 Years a Slave,Best Picture,HAMILTON,male,271,41,2,1,3,0.6667,False
tt2024544,12 Years a Slave,Best Picture,JOHN,male,69,12,0,1,1,0.0,False
tt2024544,12 Years a Slave,Best Picture,JUDGE TURNER,male,54,9,1,0,1,1.0,False
tt2024544,12 Years a Slave,Best Picture,MARGARET,female,73,11,3,1,4,0.75,False
tt2024544,12 Years a Slave,Best Picture,MISTRESS EPPS,female,305,52,4,4,8,0.5,True
tt2024544,12 Years a Slave,Best Picture,MISTRESS SHAW,female,262,30,8,3,11,0.7273,True
tt2024544,12 Years a Slave,Best Picture,MR. MOON,male,52,9,2,0,2,1.0,False
tt2024544,12 Years a Slave,Best Picture,MRS. FORD,female,53,10,1,0,1,1.0,False
tt2024544,12 Years a Slave,Best Picture,OVERSEER,male,28,3,0,0,0,,False
tt2024544,12 Years a Slave,Best Picture,PARKER,male,136,26,1,1,2,0.5,False
tt2024544,12 Years a Slave,Best Picture,PATSEY,female,260,44,23,4,27,0.8519,True
tt2024544,12 Years a Slave,Best Picture,RADBURN,male,178,31,3,0,3,1.0,False
tt2024544,12 Years a Slave,Best Picture,RANDALL,male,18,6,0,0,0,,False
tt2024544,12 Years a Slave,Best Picture,RAY,male,63,11,1,1,2,0.5,False
tt2024544,12 Years a Slave,Best Picture,ROBERT,male,17,2,2,0,2,1.0,False
tt2024544,12 Years a Slave,Best Picture,SHERIFF,male,91,16,1,3,4,0.25,False
tt2024544,12 Years a Slave,Best Picture,SOLOMON,male,2146,313,108,18,126,0.8571,True
tt2024544,12 Years a Slave,Best Picture,TIBEATS,male,343,48,13,2,15,0.8667,True
tt2024544,12 Years a Slave,Best Picture,TREACH,male,91,21,0,0,0,,False
tt2024544,12 Years a Slave,Best Picture,UNCLE ABRAM,male,168,20,3,2,5,0.6,True
tt2024544,12 Years a Slave,Best Picture,WINSLOW,male,61,8,0,1,1,0.0,False
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,ANNIE,female,86,20,1,0,1,1.0,False
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,BIRDMAN,male,587,121,4,9,13,0.3077,True
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,BLOND WOMAN,female,33,2,0,2,2,0.0,False
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,CLARA,female,45,12,1,0,1,1.0,False
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,GABRIEL,male,87,3,1,0,1,1.0,False
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,GOOD NEIGHBOR,female,26,6,1,0,1,1.0,False
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,GUY,male,18,4,1,0,1,1.0,False
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,HOST,male,34,2,0,0,0,,False
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,JAKE,male,1045,197,25,13,38,0.6579,True
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,LADY,female,77,16,1,0,1,1.0,False
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,LARRY,male,91,17,5,1,6,0.8333,True
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,LAURA,female,530,110,22,3,25,0.88,True
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,LESLEY,female,847,172,46,14,60,0.7667,True
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,MAN,male,52,12,0,0,0,,False
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,MIKE,male,1772,324,71,21,92,0.7717,True
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,RALPH,male,178,26,6,1,7,0.8571,True
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,RIGGAN,male,3303,647,198,42,240,0.825,True
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,SAM,male,943,188,25,8,33,0.7576,True
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,SYLVIA,female,510,84,23,5,28,0.8214,True
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,TABITHA,female,223,38,9,1,10,0.9,True
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,TOURIST,male,28,9,0,0,0,,False
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,USHER,male,18,3,3,0,3,1.0,False
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,WAITER,male,87,11,0,0,0,,False
tt4975722,Moonlight,Best Picture,BLACK,male,407,104,22,11,33,0.6667,True
tt4975722,Moonlight,Best Picture,CHIRON,male,189,55,15,4,19,0.7895,True
tt4975722,Moonlight,Best Picture,JUAN,male,636,104,21,9,30,0.7,True
tt4975722,Moonlight,Best Picture,KEVIN,male,1498,257,72,18,90,0.8,True
tt4975722,Moonlight,Best Picture,LITTLE,male,77,24,5,3,8,0.625,True
tt4975722,Moonlight,Best Picture,MR. PIERCE,male,76,10,1,2,3,0.3333,False
tt4975722,Moonlight,Best Picture,PAULA,female,639,100,29,13,42,0.6905,True
tt4975722,Moonlight,Best Picture,PIZZO,male,54,8,0,0,0,,False
tt4975722,Moonlight,Best Picture,PORTABLE BOY 1,male,34,7,0,0,0,,False
tt4975722,Moonlight,Best Picture,PORTABLE BOY 3,male,18,2,0,0,0,,False
tt4975722,Moonlight,Best Picture,PRINCIPAL WILLIAMS,female,56,6,0,1,1,0.0,False
tt4975722,Moonlight,Best Picture,TERESA,female,231,39,5,1,6,0.8333,True
tt4975722,Moonlight,Best Picture,TERRELL,male,441,59,16,2,18,0.8889,True
tt4975722,Moonlight,Best Picture,TERRENCE,male,25,4,0,0,0,,False
tt4975722,Moonlight,Best Picture,TRAVIS,male,68,14,9,0,9,1.0,True
tt4975722,Moonlight,Best Picture,WILLIAMS,female,102,9,6,3,9,0.6667,True
tt5580390,The Shape of Water,Best Picture,BERNIE,female,84,16,8,0,8,1.0,True
tt5580390,The Shape of Water,Best Picture,BREWSTER,male,80,14,3,0,3,1.0,False
tt5580390,The Shape of Water,Best Picture,BURLY RUSSIAN,male,34,10,0,0,0,,False
tt5580390,The Shape of Water,Best Picture,DEALER,male,111,21,0,1,1,0.0,False
tt5580390,The Shape of Water,Best Picture,DUANE,male,55,7,0,1,1,0.0,False
tt5580390,The Shape of Water,Best Picture,ELAINE,female,142,23,4,0,4,1.0,False
tt5580390,The Shape of Water,Best Picture,ELISA,female,110,8,9,0,9,1.0,True
tt5580390,The Shape of Water,Best Picture,FLEMING,male,307,47,8,3,11,0.7273,True
tt5580390,The Shape of Water,Best Picture,GENERAL HOYT,male,282,46,5,3,8,0.625,True
tt5580390,The Shape of Water,Best Picture,GILES,male,1638,258,81,18,99,0.8182,True
tt5580390,The Shape of Water,Best Picture,GUARD,male,45,12,1,0,1,1.0,False
tt5580390,The Shape of Water,Best Picture,HOFFSTETLER,male,707,126,26,8,34,0.7647,True
tt5580390,The Shape of Water,Best Picture,MIHALKOV,male,253,44,9,2,11,0.8182,True
tt5580390,The Shape of Water,Best Picture,MR. ARZOUMANIAN,male,46,7,4,0,4,1.0,False
tt5580390,The Shape of Water,Best Picture,PIE GUY,male,87,12,3,1,4,0.75,False
tt5580390,The Shape of Water,Best Picture,SALLY,female,28,7,0,0,0,,False
tt5580390,The Shape of Water,Best Picture,STRICKLAND,male,1638,277,51,21,72,0.7083,True
tt5580390,The Shape of Water,Best Picture,TIMMY,male,44,8,1,0,1,1.0,False
tt5580390,The Shape of Water,Best Picture,WEATHER MAN 1,male,17,2,0,0,0,,False
tt5580390,The Shape of Water,Best Picture,YOLANDA,female,27,5,2,0,2,1.0,False
tt5580390,The Shape of Water,Best Picture,ZELDA,female,1188,177,47,10,57,0.8246,True
tt6710474,Everything Everywhere All at Once,Best Picture,ALPHA JUMPER,female,59,6,0,1,1,0.0,False
tt6710474,Everything Everywhere All at Once,Best Picture,BECKY,female,87,18,4,0,4,1.0,False
tt6710474,Everything Everywhere All at Once,Best Picture,CHAD,male,33,8,3,1,4,0.75,False
tt6710474,Everything Everywhere All at Once,Best Picture,DEBBIE THE DOG MOM,female,28,4,2,0,2,1.0,False
tt6710474,Everything Everywhere All at Once,Best Picture,DEIRDRE,female,742,108,29,6,35,0.8286,True
tt6710474,Everything Everywhere All at Once,Best Picture,EVELYN,female,2761,514,136,29,165,0.8242,True
tt6710474,Everything Everywhere All at Once,Best Picture,GONG GONG,male,386,75,10,3,13,0.7692,True
tt6710474,Everything Everywhere All at Once,Best Picture,GUARD,male,35,6,1,0,1,1.0,False
tt6710474,Everything Everywhere All at Once,Best Picture,HUMAN BABY PERSON BOY,male,17,3,1,0,1,1.0,False
tt6710474,Everything Everywhere All at Once,Best Picture,JOBU,female,1180,186,33,14,47,0.7021,True
tt6710474,Everything Everywhere All at Once,Best Picture,JOY,female,487,94,15,3,18,0.8333,True
tt6710474,Everything Everywhere All at Once,Best Picture,KUNG FU MASTER,female,50,7,1,0,1,1.0,False
tt6710474,Everything Everywhere All at Once,Best Picture,MANAGER,male,18,3,1,1,2,0.5,False
tt6710474,Everything Everywhere All at Once,Best Picture,MEN'S CHOIR,male,37,6,1,1,2,0.5,False
tt6710474,Everything Everywhere All at Once,Best Picture,NEWS ANCHOR,unknown,19,2,0,0,0,,False
tt6710474,Everything Everywhere All at Once,Best Picture,OFFICER #1,male,83,19,0,0,0,,False
tt6710474,Everything Everywhere All at Once,Best Picture,OFFICER #2,male,100,17,3,0,3,1.0,False
tt6710474,Everything Everywhere All at Once,Best Picture,RICK,male,45,9,2,0,2,1.0,False
tt6710474,Everything Everywhere All at Once,Best Picture,SPAGHETTI BABY NOODLE BOY,male,39,8,2,1,3,0.6667,False
tt6710474,Everything Everywhere All at Once,Best Picture,WAYMOND,male,2828,439,90,21,111,0.8108,True
tt6751668,Parasite,Best Picture,CHUNG-SOOK,female,746,144,24,8,32,0.75,True
tt6751668,Parasite,Best Picture,DA-HAE,female,259,61,9,3,12,0.75,True
tt6751668,Parasite,Best Picture,DA-SONG,male,57,23,1,0,1,1.0,False
tt6751668,Parasite,Best Picture,DONG-IK,male,1189,201,53,6,59,0.8983,True
tt6751668,Parasite,Best Picture,KI-JUNG,female,828,149,30,6,36,0.8333,True
tt6751668,Parasite,Best Picture,KI-TEK,male,1827,275,93,10,103,0.9029,True
tt6751668,Parasite,Best Picture,KI-WOO,male,1943,330,72,12,84,0.8571,True
tt6751668,Parasite,Best Picture,KUN-SAE,male,295,56,11,2,13,0.8462,True
tt6751668,Parasite,Best Picture,MIN-HYUK,male,320,54,18,1,19,0.9474,True
tt6751668,Parasite,Best Picture,MUN-KWANG,female,951,161,44,9,53,0.8302,True
tt6751668,Parasite,Best Picture,PIZZA SHOP OWNER,female,72,16,2,0,2,1.0,False
tt6751668,Parasite,Best Picture,REPORTER 1,female,34,2,0,0,0,,False
tt6751668,Parasite,Best Picture,REPORTER 2,female,53,3,0,0,0,,False
tt6751668,Parasite,Best Picture,YON-KYO,female,2251,372,84,8,92,0.913,True
tt6751668,Parasite,Best Picture,YUN,male,43,5,3,1,4,0.75,False
tt6966692,Green Book,Best Picture,AMIT,male,50,15,2,0,2,1.0,False
tt6966692,Green Book,Best Picture,ANTHONY,male,20,1,0,0,0,,False
tt6966692,Green Book,Best Picture,AUGIE,male,107,18,3,0,3,1.0,False
tt6966692,Green Book,Best Picture,BARKEEP,male,25,3,2,0,2,1.0,False
tt6966692,Green Book,Best Picture,BOBBY RYDELL,male,34,5,1,1,2,0.5,False
tt6966692,Green Book,Best Picture,BOX OFFICE MANAGER,male,21,4,0,0,0,,False
tt6966692,Green Book,Best Picture,CARMINE,male,40,8,3,0,3,1.0,False
tt6966692,Green Book,Best Picture,COAT-CHECK GIRL,female,22,5,2,1,3,0.6667,False
tt6966692,Green Book,Best Picture,DOLORES,female,505,68,24,4,28,0.8571,True
tt6966692,Green Book,Best Picture,DOMINIC,male,68,11,3,2,5,0.6,True
tt6966692,Green Book,Best Picture,DR. SHIRLEY,male,2612,374,125,27,152,0.8224,True
tt6966692,Green Book,Best Picture,FAT PAULIE,male,33,6,3,1,4,0.75,False
tt6966692,Green Book,Best Picture,FRAN,female,24,3,0,0,0,,False
tt6966692,Green Book,Best Picture,GEORGE,male,61,13,4,0,4,1.0,False
tt6966692,Green Book,Best Picture,GOOMBAH,male,26,4,2,2,4,0.5,False
tt6966692,Green Book,Best Picture,GORMAN,male,16,6,0,0,0,,False
tt6966692,Green Book,Best Picture,GRAHAM KINDELL,male,302,42,8,1,9,0.8889,True
tt6966692,Green Book,Best Picture,JOHNNY,male,209,37,5,0,5,1.0,True
tt6966692,Green Book,Best Picture,JULES PODELL,male,30,6,0,1,1,0.0,False
tt6966692,Green Book,Best Picture,LIP,male,3470,549,182,34,216,0.8426,True
tt6966692,Green Book,Best Picture,LOSCUDO,male,117,20,6,4,10,0.6,True
tt6966692,Green Book,Best Picture,MC,male,80,6,0,0,0,,False
tt6966692,Green Book,Best Picture,MORGAN ANDERSON,male,127,21,2,1,3,0.6667,False
tt6966692,Green Book,Best Picture,NEWSCASTER,unknown,55,2,0,0,0,,False
tt6966692,Green Book,Best Picture,NICOLA,female,38,7,0,0,0,,False
tt6966692,Green Book,Best Picture,OLEG,male,148,25,1,0,1,1.0,False
tt6966692,Green Book,Best Picture,ORANGE BIRD BARTENDER,female,31,8,0,2,2,0.0,False
tt6966692,Green Book,Best Picture,PATROLMAN #1,male,129,24,3,1,4,0.75,False
tt6966692,Green Book,Best Picture,PATROLMAN #2,male,25,7,1,0,1,1.0,False
tt6966692,Green Book,Best Picture,PAWN GUY,male,23,7,0,1,1,0.0,False
tt6966692,Green Book,Best Picture,PHIL RIZUTTO,male,26,3,0,0,0,,False
tt6966692,Green Book,Best Picture,POLICE CHIEF,male,84,16,4,0,4,1.0,False
tt6966692,Green Book,Best Picture,POLICEMAN #1,male,26,7,0,1,1,0.0,False
tt6966692,Green Book,Best Picture,POLICEMAN #2,male,18,4,0,0,0,,False
tt6966692,Green Book,Best Picture,RECORD EXEC,male,93,13,1,0,1,1.0,False
tt6966692,Green Book,Best Picture,REDNECK #1,male,49,7,1,0,1,1.0,False
tt6966692,Green Book,Best Picture,REDNECK #2,male,26,4,0,0,0,,False
tt6966692,Green Book,Best Picture,RUDY,male,60,11,1,0,1,1.0,False
tt6966692,Green Book,Best Picture,STAGE MANAGER,male,58,12,1,1,2,0.5,False
tt6966692,Green Book,Best Picture,STATE TROOPER,male,28,7,1,0,1,1.0,False
tt6966692,Green Book,Best Picture,TAILOR,male,40,5,1,1,2,0.5,False
tt6966692,Green Book,Best Picture,WISEGUY #1,male,22,3,1,1,2,0.5,False
tt9770150,Nomadland,Best Picture,ALBERT,male,170,23,5,0,5,1.0,True
tt9770150,Nomadland,Best Picture,BOB WELLS,male,367,35,32,1,33,0.9697,True
tt9770150,Nomadland,Best Picture,BRAD,male,119,12,0,0,0,,False
tt9770150,Nomadland,Best Picture,BRANDY,female,81,24,1,1,2,0.5,False
tt9770150,Nomadland,Best Picture,BRYCE,male,36,6,5,1,6,0.8333,True
tt9770150,Nomadland,Best Picture,DAVE,male,648,132,41,2,43,0.9535,True
tt9770150,Nomadland,Best Picture,DENI,female,69,5,4,1,5,0.8,True
tt9770150,Nomadland,Best Picture,DEREK,male,312,51,27,1,28,0.9643,True
tt9770150,Nomadland,Best Picture,DOLLY,female,387,54,17,5,22,0.7727,True
tt9770150,Nomadland,Best Picture,DOUG,male,52,12,1,0,1,1.0,False
tt9770150,Nomadland,Best Picture,EMILY,female,78,16,4,0,4,1.0,False
tt9770150,Nomadland,Best Picture,FERN,female,2315,509,172,9,181,0.9503,True
tt9770150,Nomadland,Best Picture,GAY,female,54,9,0,0,0,,False
tt9770150,Nomadland,Best Picture,GEORGE,male,119,15,4,0,4,1.0,False
tt9770150,Nomadland,Best Picture,GRANDMA,female,76,9,1,0,1,1.0,False
tt9770150,Nomadland,Best Picture,JAMES,male,119,22,8,0,8,1.0,True
tt9770150,Nomadland,Best Picture,JEREMY,male,24,3,1,0,1,1.0,False
tt9770150,Nomadland,Best Picture,JIM,male,108,17,6,0,6,1.0,True
tt9770150,Nomadland,Best Picture,KEN,male,79,10,4,0,4,1.0,False
tt9770150,Nomadland,Best Picture,LINDA MAY,female,584,97,43,4,47,0.9149,True
tt9770150,Nomadland,Best Picture,MACKENZIE,female,125,18,2,0,2,1.0,False
tt9770150,Nomadland,Best Picture,MERLE,male,110,10,5,1,6,0.8333,True
tt9770150,Nomadland,Best Picture,NOMADS,unknown,144,4,0,0,0,,False
tt9770150,Nomadland,Best Picture,NURSE MATT,female,38,4,0,0,0,,False
tt9770150,Nomadland,Best Picture,OFFICER STEVE,male,54,10,0,0,0,,False
tt9770150,Nomadland,Best Picture,PATTY,female,122,29,3,0,3,1.0,False
tt9770150,Nomadland,Best Picture,PAUL WINER,male,69,6,2,0,2,1.0,False
tt9770150,Nomadland,Best Picture,RACHEL,female,56,7,3,0,3,1.0,False
tt9770150,Nomadland,Best Picture,RECRUITER,unknown,51,6,1,0,1,1.0,False
tt9770150,Nomadland,Best Picture,SUANNE,female,73,10,3,2,5,0.6,True
tt9770150,Nomadland,Best Picture,SWANKIE,female,736,119,44,9,53,0.8302,True
tt9770150,Nomadland,Best Picture,TOUR GUIDE,unknown,16,4,0,0,0,,False
tt9770150,Nomadland,Best Picture,VICTOR,male,36,8,2,1,3,0.6667,False
tt10366460,CODA,Best Picture,BERNARDO,male,1210,266,42,11,53,0.7925,True
tt10366460,CODA,Best Picture,BRADY,male,167,21,5,0,5,1.0,True
tt10366460,CODA,Best Picture,CHORUS,unknown,25,3,1,0,1,1.0,False
tt10366460,CODA,Best Picture,CHUBS,male,33,5,1,0,1,1.0,False
tt10366460,CODA,Best Picture,COAST GUARD OFFICER,male,102,12,1,0,1,1.0,False
tt10366460,CODA,Best Picture,DOCTOR,male,52,4,1,0,1,1.0,False
tt10366460,CODA,Best Picture,FEMALE JURY MEMBER,female,24,6,1,0,1,1.0,False
